,source,target,weight
21258,18005661,15296897,1
21259,467872292,22258315,1
21260,467872292,1146058067244486656,1
21261,1364905357,1146058067244486656,1
21262,1364905357,22258315,1
21263,1364905357,2902349190,1
21264,3359151599,44196397,1
21265,3359151599,158445020,1
21266,218047641,1345607995028193280,1
21267,1345607995028193280,175712775,2
21268,1345607995028193280,15219270,1
21269,1345607995028193280,1269339127373332480,1
21270,1345607995028193280,22258315,1
21271,1345607995028193280,1352967197048655872,1
21272,1300799411551956992,1300799411551956992,2
21273,960746584043552769,15110357,1
21274,960746584043552769,156333623,1
21275,960746584043552769,294084341,5
21276,960746584043552769,158445020,3
21277,960746584043552769,327625079,2
21278,960746584043552769,36686040,2
21279,960746584043552769,1016523214422511617,2
21280,960746584043552769,2914163523,1
21281,960746584043552769,1080865917377097728,2
21282,960746584043552769,15210031,1
21283,960746584043552769,26281090,1
21284,960746584043552769,1357636371909914625,1
21285,960746584043552769,3073965168,1
21286,960746584043552769,22258315,1
21287,1324029358781145088,22258315,1
21288,3968772613,896850496278876160,1
21289,5915912,896850496278876160,2
21290,1317817794163920897,896850496278876160,1
21291,3236138400,896850496278876160,1
21292,202680796,896850496278876160,1
21293,1047440200589144064,896850496278876160,1
21294,129072572,896850496278876160,1
21295,967904845024800768,896850496278876160,1
21296,338208634,39344374,1
21297,338208634,56488059,1
21298,338208634,2227355222,1
21299,338208634,1060984350995550208,1
21300,338208634,1255526396807561217,1
21301,338208634,146569971,1
21302,338208634,51241574,1
21303,338208634,759251,1
21304,338208634,1367531,1
21305,338208634,40156330,1
21306,338208634,3108351,1
21307,338208634,939091,1
21308,338208634,1349149096909668363,1
21309,338208634,1349170292564905988,1
21310,338208634,803694179079458816,1
21311,338208634,124237063,1
21312,338208634,227429355,1
21313,338208634,77486927,1
21314,338208634,3065301110,1
21315,338208634,1319523522,1
21316,338208634,39416218,1
21317,338208634,34115195,1
21318,338208634,593289567,1
21319,338208634,150799669,1
21320,338208634,18170896,1
21321,338208634,2856891904,1
21322,338208634,1242899075734872066,1
21323,338208634,426909329,1
21324,338208634,19400611,1
21325,338208634,223970563,1
21326,338208634,13298072,1
21327,338208634,44196397,1
21328,338208634,15072071,1
21329,338208634,1333171793201225728,1
21330,338208634,120176950,1
21331,338208634,1652541,1
21332,338208634,1356344894684594179,2
21333,338208634,35781013,1
21334,338208634,2677939802,1
21335,338208634,20449296,1
21336,338208634,1265037073,1
21337,338208634,588569122,1
21338,338208634,22258315,1
21339,338208634,16816021,1
21340,338208634,132703700,1
21341,338208634,32570672,1
21342,766655240770875392,1359593202655907841,1
21343,804514964157464577,1282418324228337665,1
21344,1033055751873458176,2902349190,1
21345,1033055751873458176,1146058067244486656,1
21346,1370544824101834752,3073965168,1
21347,1370544824101834752,238749069,2
21348,1370544824101834752,1361726089215631361,2
21349,1370544824101834752,1694362759,1
21350,1370544824101834752,1347071545,2
21351,1370544824101834752,42878178,1
21352,1370544824101834752,20402945,3
21353,1370544824101834752,1391052110800773120,1
21354,1370544824101834752,1400992857528360968,1
21355,1370544824101834752,213919180,1
21356,1370544824101834752,1345749341382856704,1
21357,1370544824101834752,1245497722888650754,1
21358,1370544824101834752,1374968033265864706,1
21359,1370544824101834752,68537333,1
21360,1370544824101834752,1354414589484560384,1
21361,1370544824101834752,1391362978398810114,1
21362,1370544824101834752,762470268434386944,4
21363,1370544824101834752,2373682811,1
21364,1370544824101834752,1367117789799006211,1
21365,1370544824101834752,1188344257737908224,2
21366,1370544824101834752,15392486,1
21367,1370544824101834752,514513113,1
21368,1370544824101834752,2704294333,1
21369,1370544824101834752,1280343003257864192,1
21370,1370544824101834752,1367000188238372869,1
21371,1370544824101834752,22258315,3
21372,1370544824101834752,1146058067244486656,1
21373,1370544824101834752,1354472301132193793,1
21374,1370544824101834752,26281090,1
21375,1370544824101834752,1003317767813070850,2
21376,1370544824101834752,1240313166174793729,1
21377,1370544824101834752,1378881411554308101,9
21378,1370544824101834752,1289947835090137089,4
21379,1370544824101834752,1353888876511821825,1
21380,1370544824101834752,1352967197048655872,30
21381,1370544824101834752,1352439539801993217,1
21382,1370544824101834752,1346606978567700482,2
21383,1370544824101834752,1357636371909914625,2
21384,1370544824101834752,313426519,1
21385,1370544824101834752,1348076457092898818,1
21386,1370544824101834752,16669896,1
21387,1370544824101834752,1355152863610228736,1
21388,1370544824101834752,1214822096129286144,1
21389,1370544824101834752,330604953,1
21390,1370544824101834752,1397694110807506946,1
21391,1370544824101834752,1409317488832258048,17
21392,1370544824101834752,1362737166560997378,2
21393,1370544824101834752,1100774064799522817,1
21394,1370544824101834752,1392916243276046337,1
21395,1370544824101834752,4437900915,1
21396,1370544824101834752,1434584374868054016,1
21397,1370544824101834752,1374547129352470530,1
21398,1370544824101834752,15219270,16
21399,1370544824101834752,1355962154663481351,1
21400,1370544824101834752,2830381846,1
21401,1370544824101834752,1238906192560300032,3
21402,1370544824101834752,1408404693798338564,1
21403,1370544824101834752,175712775,28
21404,1370544824101834752,1427395353477894146,2
21405,1370544824101834752,1392145915532697608,1
21406,1370544824101834752,1368239481296318467,1
21407,1370544824101834752,1370094157570641928,2
21408,1370544824101834752,1419279078985768963,1
21409,1370544824101834752,395452738,1
21410,1370544824101834752,3827940994,1
21411,1370544824101834752,1329503965021491200,1
21412,1370544824101834752,1392229117945425923,2
21413,1370544824101834752,1359559367654309888,1
21414,1370544824101834752,1354543700890759176,1
21415,1370544824101834752,1269339127373332480,1
21416,1370544824101834752,873389997822443520,1
21417,1370544824101834752,2559253980,1
21418,1370544824101834752,1401149036472770562,1
21419,1370544824101834752,1402765254275211264,4
21420,1370544824101834752,1358587726950465537,1
21421,1370544824101834752,164416840,1
21422,1370544824101834752,1351938470294511618,1
21423,1370544824101834752,1377438365327429633,2
21424,1370544824101834752,1460502744565833728,1
21425,1370544824101834752,1437058748074369029,5
21426,1370544824101834752,2361631088,1
21427,1370544824101834752,381016431,1
21428,1370544824101834752,2549668754,1
21429,1370544824101834752,1418496858641641475,9
21430,1370544824101834752,1371136731811098627,1
21431,1370544824101834752,96699314,2
21432,1370544824101834752,1272626910976229392,1
21433,1370544824101834752,3308474870,3
21434,1370544824101834752,1368953235961241613,2
21435,1370544824101834752,1478438399002705921,1
21436,1370544824101834752,265942061,4
21437,1370544824101834752,1366120983963308032,1
21438,1370544824101834752,1381936794829254660,1
21439,1370544824101834752,1406298453693677570,1
21440,1370544824101834752,1354584671317725184,1
21441,1370544824101834752,1332473452930998274,1
21442,1370544824101834752,912912529,1
21443,1370544824101834752,40245758,1
21444,1370544824101834752,170594101,1
21445,2180204556,20402945,2
21446,2180204556,66621080,2
21447,2180204556,22258315,2
21448,2180204556,1352967197048655872,1
21449,1294008706317914112,3385984419,1
21450,1294008706317914112,14992263,1
21451,1294008706317914112,14216123,1
21452,3385984419,485403686,1
21453,3385984419,17629860,1
21454,1370130708052721670,952275194550345728,1
21455,1334974823085305860,945757655099899907,1
21456,1288895783312359424,1363933842940129280,1
21457,1288895783312359424,26281090,1
21458,1288895783312359424,4437900915,1
21459,1356886011221970945,1214822096129286144,1
21460,1356635696807612416,1356635696807612416,1
21461,833730526783664128,833730526783664128,1
21462,833730526783664128,299661515,1
21463,833730526783664128,1345749341382856704,1
21464,833730526783664128,873389997822443520,1
21465,833730526783664128,695907986783539200,1
21466,833730526783664128,22258315,1
21467,833730526783664128,1014199750210580480,1
21468,1365524877038395392,17454086,1
21469,1365524877038395392,1345749341382856704,1
21470,1365524877038395392,1357863450802749440,1
21471,1365524877038395392,14362575,1
21472,1365524877038395392,593161327,1
21473,1365524877038395392,1315694576624168960,1
21474,1365524877038395392,408009251,4
21475,1365524877038395392,4437900915,1
21476,1365524877038395392,15219270,1
21477,49663205,121158213,1
21478,49663205,2196092280,1
21479,872235560060035073,353422065,1
21480,872235560060035073,1146058067244486656,1
21481,1045392007861063686,1257784471375364097,1
21482,987751544,1257784471375364097,1
21483,1373384571572654083,29722201,1
21484,1256422227643228160,29722201,1
21485,1236767647410372610,22258315,4
21486,1236767647410372610,238749069,1
21487,1236767647410372610,1386710862216503300,1
21488,1236767647410372610,1033362606931804161,1
21489,1236767647410372610,158687508,1
21490,1236767647410372610,18481050,2
21491,1236767647410372610,299661515,1
21492,1236767647410372610,1378881411554308101,1
21493,1236767647410372610,1388216429988691972,1
21494,1236767647410372610,14216123,1
21495,860033883911462912,1363622377180041225,1
21496,860033883911462912,1374968033265864706,1
21497,1369653830724456452,1363622377180041225,1
21498,1367533462148759554,1363622377180041225,1
21499,1355088286516056071,44196397,1
21500,1355088286516056071,22258315,1
21501,1355088286516056071,1282418324228337665,1
21502,1355088286516056071,2536415746,1
21503,152822546,1290566926758862849,1
21504,1290566926758862849,339061487,1
21505,1290566926758862849,14216123,1
21506,39278543,1290566926758862849,1
21507,1309290832223141888,1290566926758862849,1
21508,1320499389568290824,1290566926758862849,1
21509,1355442308880203784,1290566926758862849,1
21510,822611480906448896,1290566926758862849,1
21511,158458805,1290566926758862849,1
21512,809280529690333184,1290566926758862849,1
21513,1365169502506295301,1290566926758862849,1
21514,2891481423,1290566926758862849,1
21515,1357217266153250819,1290566926758862849,1
21516,473571650,1290566926758862849,1
21517,949428415303593986,1290566926758862849,1
21518,1293015247251374080,1290566926758862849,1
21519,925157550617632768,1290566926758862849,1
21520,867505627,1290566926758862849,1
21521,611606249,1290566926758862849,1
21522,787047,1290566926758862849,1
21523,961318198779006979,1290566926758862849,1
21524,967824273237790720,1290566926758862849,1
21525,1357621360030285824,1290566926758862849,1
21526,1088106832948809729,1290566926758862849,1
21527,1372865999062597639,1290566926758862849,1
21528,950803288512974848,1290566926758862849,1
21529,3318776045,1290566926758862849,1
21530,1360711501124931587,1290566926758862849,1
21531,909168902030217219,1290566926758862849,1
21532,597790666,1290566926758862849,1
21533,1351742723447898112,1290566926758862849,1
21534,1363480835387777027,1290566926758862849,1
21535,915984657610678274,1290566926758862849,1
21536,1627137180,1290566926758862849,1
21537,1300452340131127296,1290566926758862849,1
21538,508600946,1290566926758862849,1
21539,137423226,1290566926758862849,1
21540,1358173306852114435,1290566926758862849,1
21541,2718939125,1290566926758862849,1
21542,449194673,1290566926758862849,1
21543,3050925077,1290566926758862849,1
21544,1368857889729781761,1290566926758862849,1
21545,1354884267592085518,1290566926758862849,1
21546,944699403130023939,1290566926758862849,1
21547,882700235717431297,1290566926758862849,1
21548,1020428398898774016,1290566926758862849,1
21549,3257552306,1290566926758862849,1
21550,1375019687633895426,1290566926758862849,1
21551,409836275,1290566926758862849,1
21552,1362859080809918465,1290566926758862849,1
21553,1355251070449147904,1290566926758862849,1
21554,1241262620918808576,1290566926758862849,1
21555,1365043551143407616,1290566926758862849,1
21556,1345147763160473601,1290566926758862849,1
21557,904586300,1290566926758862849,1
21558,1372570660719968262,1290566926758862849,1
21559,1300349915609075712,1290566926758862849,1
21560,372242532,1290566926758862849,1
21561,1346913616868491265,847423389958459392,1
21562,1346913616868491265,873389997822443520,1
21563,1346913616868491265,3073965168,1
21564,1346913616868491265,4437900915,1
21565,1346913616868491265,1402032263211020290,1
21566,1346913616868491265,1378881411554308101,1
21567,1346913616868491265,15219270,1
21568,1328777031299960833,842579741697703936,1
21569,1354748992157003779,85656031,1
21570,1204153061222100995,22258315,1
21571,1204153061222100995,33584794,2
21572,807357419798007809,18167075,1
21573,807357419798007809,3073965168,1
21574,807357419798007809,1240313166174793729,1
21575,807357419798007809,1342213637017120768,1
21576,807357419798007809,873389997822443520,1
21577,807357419798007809,1289947835090137089,1
21578,807357419798007809,1357284573244186626,1
21579,807357419798007809,1346606978567700482,1
21580,1266397944493871104,137480257,1
21581,1266397944493871104,720084087503847424,1
21582,1266397944493871104,95634286,1
21583,1266397944493871104,18630297,1
21584,37007402,1318561908132204544,1
21585,64924023,803386548020514820,1
21586,64924023,1392916243276046337,1
21587,64924023,1392229117945425923,1
21588,146138995,22258315,2
21589,1356294210098397184,2902349190,1
21590,1356294210098397184,1146058067244486656,1
21591,1356294210098397184,14216123,1
21592,1356294210098397184,1282418324228337665,1
21593,320604453,1445650784,1
21594,433610047,836956070304165888,1
21595,148889325,1445650784,1
21596,296636313,1445650784,1
21597,834896862326980608,1111317579241541632,1
21598,773692418235432960,1445650784,1
21599,1103368738290745344,22258315,3
21600,510554135,1348091983605207048,1
21601,46777563,1445650784,1
21602,16976632,1445650784,1
21603,4280984059,357565899,1
21604,2520368154,14601336,1
21605,820744644497641473,14601336,1
21606,1361942921168048128,1255872976874070017,1
21607,1261307791404228608,10228272,1
21608,362322756,1356565797867573249,1
21609,362322756,1245497722888650754,1
21610,362322756,10228272,1
21611,1162836268373483520,44196397,1
21612,2585535805,22258315,1
21613,2585535805,309366491,1
21614,1355185060111142913,22258315,1
21615,1355185060111142913,1282418324228337665,1
21616,3846793703,3073965168,2
21617,3846793703,23335539,1
21618,3846793703,845768829385019392,1
21619,3846793703,1378881411554308101,1
21620,3846793703,1409317488832258048,2
21621,3846793703,15219270,2
21622,1363047588732280834,3073965168,1
21623,1363047588732280834,330604953,2
21624,1363047588732280834,865585629740101632,1
21625,1363047588732280834,1409317488832258048,1
21626,1363047588732280834,15219270,1
21627,33977809,3073965168,1
21628,1354178448219009025,3073965168,1
21629,1354178448219009025,1289947835090137089,1
21630,46478477,3073965168,3
21631,15970517,3073965168,1
21632,1361010525161852929,3073965168,1
21633,251449245,3073965168,2
21634,251449245,1357636371909914625,1
21635,251449245,1409317488832258048,2
21636,251449245,1378881411554308101,1
21637,251449245,1370094157570641928,1
21638,251449245,1252749286783062017,1
21639,251449245,1392229117945425923,1
21640,251449245,265942061,1
21641,251449245,1354586621182619648,1
21642,1369301965340106759,3073965168,1
21643,436020890,3073965168,1
21644,436020890,238749069,1
21645,436020890,1037216725178228741,1
21646,436020890,1182067937219350529,1
21647,436020890,1289947835090137089,1
21648,436020890,18167075,1
21649,436020890,265942061,1
21650,436020890,1352967197048655872,1
21651,16735758,3073965168,1
21652,16735758,238749069,1
21653,1409382740,3073965168,1
21654,1217603729588981760,3073965168,4
21655,1217603729588981760,2536415746,1
21656,1217603729588981760,758386485846544384,1
21657,1217603729588981760,1363622377180041225,1
21658,1217603729588981760,22258315,11
21659,1217603729588981760,2902349190,3
21660,1217603729588981760,1146058067244486656,4
21661,1217603729588981760,1074638167515512833,1
21662,1217603729588981760,23420231,1
21663,1217603729588981760,41350703,1
21664,1217603729588981760,1289947835090137089,1
21665,1217603729588981760,1182067937219350529,1
21666,1217603729588981760,875199487,2
21667,1217603729588981760,1215455088,1
21668,1217603729588981760,219194248,1
21669,1217603729588981760,414648872,2
21670,1217603729588981760,19400611,1
21671,1217603729588981760,1418247562662973451,1
21672,1217603729588981760,2677939802,1
21673,1217603729588981760,299661515,1
21674,1217603729588981760,399216451,1
21675,1217603729588981760,40245758,1
21676,1217603729588981760,54037230,1
21677,1217603729588981760,906234475604037637,2
21678,996828166860795904,1346861035240759297,1
21679,1346861035240759297,1279929544129085441,1
21680,3383210141,1346861035240759297,1
21681,478885544,1445650784,1
21682,1326930612016603144,14216123,2
21683,245079920,14216123,2
21684,245079920,1418247703205666829,1
21685,972811783,14216123,1
21686,1237994228229328896,14216123,1
21687,144087160,14216123,1
21688,919757228,14216123,1
21689,1083221031282724865,14216123,1
21690,1288241320188936197,14216123,1
21691,45252925,14216123,1
21692,534954018,77088964,1
21693,1160710977781940226,77088964,1
21694,1160710977781940226,1363933842940129280,1
21695,1160710977781940226,1182067937219350529,1
21696,1160710977781940226,1374968033265864706,1
21697,1160710977781940226,1370094157570641928,1
21698,1160710977781940226,1272626910976229392,1
21699,1160710977781940226,15219270,1
21700,1146361352073539584,77088964,1
21701,1356182306998906880,77088964,1
21702,1356182306998906880,4437900915,1
21703,1356182306998906880,2459883817,1
21704,1360188546888445953,77088964,1
21705,1360188546888445953,1333132431365386246,1
21706,1360188546888445953,96336188,1
21707,1360188546888445953,1188344257737908224,1
21708,1360188546888445953,20707966,1
21709,1206377784127438849,77088964,1
21710,1252055518727802886,77088964,1
21711,1184988649320058880,77088964,1
21712,1283469508884279296,77088964,1
21713,1373176371929812998,77088964,1
21714,2999862506,77088964,1
21715,719880375208714240,77088964,1
21716,1217999490466164736,1445650784,1
21717,951150740474490880,74878215,1
21718,951150740474490880,896850496278876160,1
21719,951150740474490880,2909853829,1
21720,951150740474490880,20707966,1
21721,19210213,22258315,1
21722,1238216999190159360,3004684061,1
21723,1011356103936901121,3004684061,1
21724,1036102765657747456,1528558014,1
21725,1367172634941743112,44196397,1
21726,1367172634941743112,22258315,1
21727,1029061851378671616,44196397,1
21728,262143369,2902349190,1
21729,1352321872902451201,18196544,1
21730,1217287094990598146,604295598,1
21731,98304296,604295598,1
21732,825436884,604295598,1
21733,1376169962126118915,22258315,18
21734,957105582,3073965168,1
21735,909382043141844992,16573941,1
21736,909382043141844992,1245497722888650754,1
21737,909382043141844992,22258315,1
21738,1359263077896769540,1376169962126118915,1
21739,714628728832131074,1376169962126118915,2
21740,714628728832131074,215699989,1
21741,714628728832131074,1369697564161884166,1
21742,714628728832131074,3073965168,1
21743,714628728832131074,2417674609,1
21744,714628728832131074,591532996,1
21745,714628728832131074,15392486,1
21746,714628728832131074,175712775,3
21747,714628728832131074,1238906192560300032,1
21748,714628728832131074,15219270,3
21749,714628728832131074,1352967197048655872,1
21750,714628728832131074,2902349190,1
21751,714628728832131074,166652550,1
21752,714628728832131074,32415969,2
21753,714628728832131074,1427753794239041538,2
21754,714628728832131074,246355446,1
21755,714628728832131074,789456138815307776,1
21756,714628728832131074,24742040,1
21757,714628728832131074,265942061,1
21758,512252990,14216123,1
21759,512252990,15568127,1
21760,512252990,2536415746,1
21761,512252990,20707966,1
21762,512252990,18167075,1
21763,512252990,1188344257737908224,1
21764,512252990,265942061,1
21765,246138191,14216123,1
21766,1271528940130070528,14216123,1
21767,1118885549660614656,14216123,1
21768,17325835,14216123,1
21769,1079103098717495297,14216123,1
21770,1356201816082567172,14216123,1
21771,1356201816082567172,67704609,1
21772,1356201816082567172,4412701512,1
21773,1356201816082567172,781127221465448448,1
21774,1356201816082567172,16669896,1
21775,1356201816082567172,1357636371909914625,1
21776,1349741040387952647,1376169962126118915,1
21777,1349741040387952647,1346389026,1
21778,1349741040387952647,3311038289,1
21779,1349741040387952647,1379076411575701504,1
21780,1349741040387952647,2541905646,1
21781,1349741040387952647,873389997822443520,2
21782,1349741040387952647,3888452839,1
21783,1349741040387952647,1182067937219350529,2
21784,1349741040387952647,917289938403708928,1
21785,1349741040387952647,1188344257737908224,2
21786,1349741040387952647,22258315,2
21787,1349741040387952647,1378881411554308101,1
21788,1349741040387952647,1409317488832258048,1
21789,1349741040387952647,175712775,1
21790,1349741040387952647,265942061,2
21791,1340507680281157632,10228272,1
21792,1121668037663285250,810194106496454656,1
21793,2445715382,1376169962126118915,2
21794,2336025452,215699989,2
21795,2336025452,238749069,1
21796,2336025452,1371136731811098627,1
21797,2336025452,26281090,1
21798,428666211,15296897,3
21799,807942968367779840,15296897,1
21800,2478443743,15296897,1
21801,2478443743,3073965168,4
21802,2478443743,1182067937219350529,1
21803,2478443743,1353888876511821825,1
21804,334071653,15296897,1
21805,334071653,1209162877376122881,1
21806,334071653,20707966,1
21807,1351693467559161856,2196092280,1
21808,1351693467559161856,1070440274730483713,1
21809,1351693467559161856,788798534,1
21810,1351693467559161856,1240313166174793729,1
21811,1351693467559161856,2796128924,1
21812,1351693467559161856,1217603729588981760,1
21813,1351693467559161856,1026521351463624705,1
21814,1351693467559161856,1391793679728357377,1
21815,1351693467559161856,1289947835090137089,4
21816,1351693467559161856,90949903,1
21817,1351693467559161856,26281090,1
21818,1351693467559161856,1357636371909914625,1
21819,1351693467559161856,1214822096129286144,3
21820,1351693467559161856,3073965168,1
21821,1351693467559161856,1378881411554308101,1
21822,1351693467559161856,96336188,1
21823,1351693467559161856,1252749286783062017,1
21824,1351693467559161856,285636352,1
21825,1351693467559161856,1392229117945425923,1
21826,3310048112,1345749341382856704,1
21827,3310048112,781127221465448448,1
21828,3310048112,10228272,1
21829,1320728441533177856,1371136731811098627,1
21830,1371136731811098627,22258315,15
21831,1371136731811098627,215699989,1
21832,1371136731811098627,1369697564161884166,9
21833,1371136731811098627,15210031,2
21834,1371136731811098627,158445020,2
21835,1371136731811098627,19519071,2
21836,1371136731811098627,1016523214422511617,3
21837,1371136731811098627,2902349190,3
21838,1371136731811098627,238749069,5
21839,1371136731811098627,32415969,2
21840,1371136731811098627,10228272,1
21841,1371136731811098627,1400857866773225475,2
21842,1371136731811098627,1391052110800773120,2
21843,1371136731811098627,1400992857528360968,2
21844,1371136731811098627,1369386831326904322,1
21845,1371136731811098627,2838501312,1
21846,1371136731811098627,1146058067244486656,2
21847,1371136731811098627,880142286176231425,3
21848,1371136731811098627,789456138815307776,1
21849,1371136731811098627,1378881411554308101,3
21850,1371136731811098627,1147361851765690368,1
21851,1234820055113850881,22258315,2
21852,1234820055113850881,624413,1
21853,1234820055113850881,16573941,1
21854,1370484365290045448,215699989,1
21855,1370484365290045448,74878215,1
21856,1370484365290045448,3073965168,1
21857,1370484365290045448,26281090,1
21858,1352342030026944516,215699989,1
21859,1372621284295598082,215699989,1
21860,1350614463179853830,215699989,1
21861,1350614463179853830,3073965168,4
21862,1350614463179853830,1371136731811098627,1
21863,1350614463179853830,26281090,1
21864,1350614463179853830,238749069,1
21865,1350614463179853830,20707966,1
21866,1350614463179853830,1378881411554308101,1
21867,23741570,215699989,1
21868,1342069068883517440,215699989,1
21869,1342069068883517440,1378881411554308101,1
21870,1357937148712935428,215699989,1
21871,1364142811029794823,215699989,2
21872,1364142811029794823,788798534,1
21873,1364142811029794823,3073965168,2
21874,1364142811029794823,1369697564161884166,8
21875,1364142811029794823,1371136731811098627,6
21876,1364142811029794823,1375271382817198080,1
21877,1364142811029794823,1357636371909914625,3
21878,1364142811029794823,26281090,1
21879,1364142811029794823,1400857866773225475,1
21880,1364142811029794823,238749069,1
21881,1364142811029794823,1378881411554308101,4
21882,1364142811029794823,1397694110807506946,1
21883,1364142811029794823,1346606978567700482,1
21884,1343337214411849729,215699989,1
21885,1343337214411849729,313426519,2
21886,1343337214411849729,2796128924,1
21887,1343337214411849729,1240313166174793729,1
21888,1343337214411849729,3073965168,1
21889,1343337214411849729,1354823976359354375,1
21890,1343337214411849729,1182067937219350529,2
21891,1343337214411849729,1252749286783062017,1
21892,1343337214411849729,381016431,1
21893,1343337214411849729,1418496858641641475,1
21894,2391939410,1367612755667259392,1
21895,1345636859079176193,20449296,1
21896,2900584974,268414482,1
21897,2900584974,1445650784,1
21898,2391471885,268414482,1
21899,2391471885,1445650784,1
21900,1449476257,1435275898136244227,1
21901,911653875400224769,268414482,1
21902,911653875400224769,1445650784,1
21903,506783375,268414482,1
21904,506783375,1445650784,1
21905,506783375,22258315,1
21906,999489395681087488,1445650784,1
21907,1088921338230853639,268414482,1
21908,1088921338230853639,1445650784,2
21909,1311384049353621513,268414482,2
21910,1311384049353621513,1445650784,2
21911,1255035374671446016,268414482,1
21912,1255035374671446016,1445650784,1
21913,228426881,2941785017,1
21914,228426881,59393368,1
21915,289030828,268414482,1
21916,289030828,1445650784,1
21917,289030828,22258315,1
21918,3002719794,268414482,1
21919,3002719794,1445650784,1
21920,4780438655,268414482,1
21921,4780438655,1445650784,1
21922,794374555041153025,268414482,1
21923,794374555041153025,1445650784,1
21924,1369196285362720770,1363933842940129280,1
21925,764289964183920641,268414482,1
21926,764289964183920641,1445650784,1
21927,492784011,268414482,1
21928,567723169,268414482,1
21929,567723169,1445650784,1
21930,1357267737681293312,268414482,3
21931,1357267737681293312,1445650784,2
21932,2982815922,268414482,1
21933,2982815922,1445650784,1
21934,1258195541449560064,268414482,2
21935,1258195541449560064,1445650784,1
21936,954196327432245248,268414482,1
21937,954196327432245248,1445650784,1
21938,954196327432245248,1360095203076542464,1
21939,1348060864067358722,268414482,1
21940,1348060864067358722,1445650784,1
21941,1365327166360150031,268414482,1
21942,1365327166360150031,1445650784,1
21943,370365677,268414482,1
21944,370365677,1445650784,1
21945,1157042189781950464,268414482,1
21946,1157042189781950464,1445650784,1
21947,1325221335333806080,268414482,1
21948,1325221335333806080,1445650784,1
21949,1335759684746293248,268414482,1
21950,1335759684746293248,1445650784,1
21951,1260152263,22258315,1
21952,1253192871945043968,1375651798967586818,1
21953,1375651798967586818,10228272,3
21954,1249484272706023425,268414482,1
21955,1249484272706023425,1445650784,1
21956,396659710,1355684290785398785,1
21957,357048410,1282418324228337665,1
21958,357048410,10228272,3
21959,357048410,1352967197048655872,1
21960,727722629289873408,14216123,1
21961,727722629289873408,264003515,1
21962,727722629289873408,22258315,1
21963,2923178139,268414482,1
21964,2923178139,1445650784,1
21965,14814306,268414482,1
21966,14814306,1445650784,1
21967,1356645206280425472,22258315,1
21968,1356645206280425472,1146058067244486656,1
21969,1356645206280425472,2902349190,1
21970,1356645206280425472,3073965168,2
21971,1356645206280425472,362322756,1
21972,1356645206280425472,459834302,1
21973,1356645206280425472,758386485846544384,1
21974,1356645206280425472,518993168,1
21975,1356645206280425472,1354823976359354375,1
21976,1356645206280425472,1353888876511821825,1
21977,1356645206280425472,1357636371909914625,1
21978,1356645206280425472,4437900915,1
21979,1356645206280425472,18167075,1
21980,1356645206280425472,15219270,1
21981,1356645206280425472,1352967197048655872,1
21982,1356645206280425472,21205527,1
21983,1356645206280425472,1437058748074369029,1
21984,899385711459225600,268414482,1
21985,899385711459225600,1445650784,1
21986,899385711459225600,873389997822443520,1
21987,899385711459225600,1182067937219350529,2
21988,899385711459225600,15296897,1
21989,1236754990485643264,268414482,1
21990,1236754990485643264,1445650784,1
21991,1358027106890956801,1445650784,1
21992,255287200,268414482,1
21993,255287200,1445650784,1
21994,574782852,268414482,1
21995,574782852,1445650784,1
21996,112618995,268414482,1
21997,112618995,1445650784,1
21998,58973769,268414482,1
21999,58973769,1445650784,1
22000,1466098208,268414482,1
22001,1466098208,1445650784,1
22002,1371278240875122692,268414482,1
22003,1371278240875122692,1445650784,1
22004,477035829,268414482,1
22005,477035829,1445650784,1
22006,1190065156622995456,268414482,1
22007,1190065156622995456,1445650784,1
22008,1358217499356061698,707331143633342464,1
22009,1358217499356061698,26281090,1
22010,1358217499356061698,1245497722888650754,1
22011,1358217499356061698,1345749341382856704,1
22012,53030387,268414482,1
22013,53030387,1445650784,1
22014,53030387,22258315,1
22015,2839151259,268414482,1
22016,2839151259,1445650784,1
22017,237692696,2541187717,1
22018,20755397,1386710862216503300,1
22019,20755397,34633937,1
22020,20755397,205770556,1
22021,20755397,1269339127373332480,3
22022,526549798,44196397,1
22023,1060455262446731264,268414482,2
22024,1060455262446731264,1445650784,2
22025,1369207404467003395,268414482,1
22026,1369207404467003395,1445650784,1
22027,1225937373512577029,268414482,1
22028,1225937373512577029,1445650784,1
22029,2317836313,268414482,1
22030,2317836313,1445650784,1
22031,1372766137507667969,268414482,1
22032,1372766137507667969,1445650784,1
22033,1372766137507667969,716356263492325376,1
22034,1372766137507667969,6351572,1
22035,947589917999288320,1363933842940129280,1
22036,1372859461962960902,268414482,1
22037,1372859461962960902,1445650784,1
22038,1340970894848651264,268414482,1
22039,1340970894848651264,1445650784,1
22040,1340970894848651264,22258315,1
22041,595981268,268414482,1
22042,595981268,1445650784,1
22043,1104820328788869125,268414482,1
22044,1104820328788869125,1445650784,1
22045,30189896,268414482,1
22046,30189896,1445650784,1
22047,357822019,268414482,1
22048,357822019,1445650784,1
22049,1377516606364995588,268414482,1
22050,1377516606364995588,27335801,1
22051,1377516606364995588,1445650784,1
22052,710867948248948737,268414482,1
22053,710867948248948737,1445650784,1
22054,1377498459725520898,268414482,1
22055,1377498459725520898,1445650784,1
22056,1375445184390033412,1355040996581466117,1
